"","tile_name","mean_seasonality_1981_2010","mean_seasonality_1981_2010_degrees","mean_seasonality_1981_2010_2pd"
"107553","SD6582",258,25.8,25.8
"107554","SD6583",258.5,25.85,25.85
"107555","SD6584",258.5,25.85,25.85
"107556","SD6585",259,25.9,25.9
"107557","SD6586",259.5,25.95,25.95
"107558","SD6587",260,26,26
"107559","SD6588",261,26.1,26.1
"107560","SD6589",262,26.2,26.2
"107561","SD6590",263,26.3,26.3
"107562","SD6591",264.4,26.44,26.44
"107563","SD6592",265,26.5,26.5
"107564","SD6593",265.5,26.55,26.55
"107565","SD6594",266,26.6,26.6
"107566","SD6595",266,26.6,26.6
"107567","SD6596",265.4,26.54,26.54
"107568","SD6597",264.5,26.45,26.45
"107569","SD6598",264.6,26.46,26.46
"107570","SD6599",263.5,26.35,26.35
"107571","SD6600",190,19,19
"107572","SD6601",191.5,19.15,19.15
"107573","SD6602",192.5,19.25,19.25
"107574","SD6603",193.5,19.35,19.35
"107575","SD6604",194.5,19.45,19.45
"107576","SD6605",195.5,19.55,19.55
"107577","SD6606",197,19.7,19.7
"107578","SD6607",197.5,19.75,19.75
"107579","SD6608",198.5,19.85,19.85
"107580","SD6609",198.5,19.85,19.85
"107581","SD6610",198.5,19.85,19.85
"107582","SD6611",198,19.8,19.8
"107583","SD6612",198,19.8,19.8
"107584","SD6613",197.5,19.75,19.75
"107585","SD6614",197,19.7,19.7
"107586","SD6615",196.5,19.65,19.65
"107587","SD6616",196,19.6,19.6
"107588","SD6617",195.5,19.55,19.55
"107589","SD6618",195.5,19.55,19.55
"107590","SD6619",195.5,19.55,19.55
"107591","SD6620",195.5,19.55,19.55
"107592","SD6621",196.5,19.65,19.65
"107593","SD6622",197,19.7,19.7
"107594","SD6623",198,19.8,19.8
"107595","SD6624",200,20,20
"107596","SD6625",201,20.1,20.1
"107597","SD6626",203,20.3,20.3
"107598","SD6627",204,20.4,20.4
"107599","SD6628",205.5,20.55,20.55
"107600","SD6629",206.5,20.65,20.65
"107601","SD6630",207.5,20.75,20.75
"107602","SD6631",209.6,20.96,20.96
"107603","SD6632",211.5,21.15,21.15
"107604","SD6633",213,21.3,21.3
"107605","SD6634",215,21.5,21.5
"107606","SD6635",216.5,21.65,21.65
"107607","SD6636",218.5,21.85,21.85
"107608","SD6637",220,22,22
"107609","SD6638",222,22.2,22.2
"107610","SD6639",223,22.3,22.3
"107611","SD6640",224,22.4,22.4
"107612","SD6641",225,22.5,22.5
"107613","SD6642",226,22.6,22.6
"107614","SD6643",227,22.7,22.7
"107615","SD6644",228,22.8,22.8
"107616","SD6645",228,22.8,22.8
"107617","SD6646",228,22.8,22.8
"107618","SD6647",228,22.8,22.8
"107619","SD6648",228,22.8,22.8
"107620","SD6649",228.5,22.85,22.85
"107621","SD6650",229.5,22.95,22.95
"107622","SD6651",230.5,23.05,23.05
"107623","SD6652",231,23.1,23.1
"107624","SD6653",232,23.2,23.2
"107625","SD6654",232.5,23.25,23.25
"107626","SD6655",232.5,23.25,23.25
"107627","SD6656",231.5,23.15,23.15
"107628","SD6657",230.4,23.04,23.04
"107629","SD6658",230,23,23
"107630","SD6659",230,23,23
"107631","SD6660",230,23,23
"107632","SD6661",230.5,23.05,23.05
"107633","SD6662",231.5,23.15,23.15
"107634","SD6663",232.5,23.25,23.25
"107635","SD6664",233.5,23.35,23.35
"107636","SD6665",235,23.5,23.5
"107637","SD6666",236.5,23.65,23.65
"107638","SD6667",238,23.8,23.8
"107639","SD6668",239.666666666667,23.9666666666667,23.97
"107640","SD6669",241.2,24.12,24.12
"107641","SD6670",245,24.5,24.5
"107642","SD6671",248,24.8,24.8
"107643","SD6672",250.166666666667,25.0166666666667,25.02
"107644","SD6673",252.333333333333,25.2333333333333,25.23
"107645","SD6674",254,25.4,25.4
"107646","SD6675",255.333333333333,25.5333333333333,25.53
"107647","SD6676",256.5,25.65,25.65
"107648","SD6677",257.5,25.75,25.75
"107649","SD6678",258,25.8,25.8
"107650","SD6679",259,25.9,25.9
"107651","SD6680",259,25.9,25.9
"107652","SD6681",259.5,25.95,25.95
"107653","SD6682",259.5,25.95,25.95
"107654","SD6683",258.5,25.85,25.85
"107655","SD6684",258.5,25.85,25.85
"107656","SD6685",258.5,25.85,25.85
"107657","SD6686",259.5,25.95,25.95
"107658","SD6687",260.5,26.05,26.05
"107659","SD6688",261.5,26.15,26.15
"107660","SD6689",263,26.3,26.3
"107661","SD6690",264,26.4,26.4
"107662","SD6691",265,26.5,26.5
"107663","SD6692",266,26.6,26.6
"107664","SD6693",266,26.6,26.6
"107665","SD6694",266,26.6,26.6
"107666","SD6695",265,26.5,26.5
"107667","SD6696",264,26.4,26.4
"107668","SD6697",263,26.3,26.3
"107669","SD6698",262.5,26.25,26.25
"107670","SD6699",263,26.3,26.3
"107671","SD6700",190,19,19
"107672","SD6701",191.5,19.15,19.15
"107673","SD6702",192.5,19.25,19.25
"107674","SD6703",193.5,19.35,19.35
"107675","SD6704",194.5,19.45,19.45
"107676","SD6705",195.5,19.55,19.55
"107677","SD6706",196.5,19.65,19.65
"107678","SD6707",197.5,19.75,19.75
"107679","SD6708",198,19.8,19.8
"107680","SD6709",198,19.8,19.8
"107681","SD6710",197.5,19.75,19.75
"107682","SD6711",197,19.7,19.7
"107683","SD6712",197,19.7,19.7
"107684","SD6713",196,19.6,19.6
"107685","SD6714",196,19.6,19.6
"107686","SD6715",195,19.5,19.5
"107687","SD6716",195,19.5,19.5
"107688","SD6717",194.5,19.45,19.45
"107689","SD6718",194.5,19.45,19.45
"107690","SD6719",194.5,19.45,19.45
"107691","SD6720",195,19.5,19.5
"107692","SD6721",195.5,19.55,19.55
"107693","SD6722",196,19.6,19.6
"107694","SD6723",197.4,19.74,19.74
"107695","SD6724",198.6,19.86,19.86
"107696","SD6725",200.5,20.05,20.05
"107697","SD6726",202,20.2,20.2
"107698","SD6727",203.5,20.35,20.35
"107699","SD6728",205,20.5,20.5
"107700","SD6729",206,20.6,20.6
"107701","SD6730",207,20.7,20.7
"107702","SD6731",208.5,20.85,20.85
"107703","SD6732",210.5,21.05,21.05
"107704","SD6733",212.4,21.24,21.24
"107705","SD6734",213.6,21.36,21.36
"107706","SD6735",215.5,21.55,21.55
"107707","SD6736",217.5,21.75,21.75
"107708","SD6737",219.4,21.94,21.94
"107709","SD6738",220.6,22.06,22.06
"107710","SD6739",222,22.2,22.2
"107711","SD6740",223,22.3,22.3
"107712","SD6741",224,22.4,22.4
"107713","SD6742",225,22.5,22.5
"107714","SD6743",227,22.7,22.7
"107715","SD6744",229,22.9,22.9
"107716","SD6745",229.5,22.95,22.95
"107717","SD6746",230,23,23
"107718","SD6747",230,23,23
"107719","SD6748",230,23,23
"107720","SD6749",230.5,23.05,23.05
"107721","SD6750",231,23.1,23.1
"107722","SD6751",232,23.2,23.2
"107723","SD6752",232.5,23.25,23.25
"107724","SD6753",232.5,23.25,23.25
"107725","SD6754",233,23.3,23.3
"107726","SD6755",232.5,23.25,23.25
"107727","SD6756",232.5,23.25,23.25
"107728","SD6757",232,23.2,23.2
"107729","SD6758",231.5,23.15,23.15
"107730","SD6759",231.5,23.15,23.15
"107731","SD6760",232,23.2,23.2
"107732","SD6761",232.5,23.25,23.25
"107733","SD6762",233.5,23.35,23.35
"107734","SD6763",234.5,23.45,23.45
"107735","SD6764",235.5,23.55,23.55
"107736","SD6765",237,23.7,23.7
"107737","SD6766",238.4,23.84,23.84
"107738","SD6767",240.2,24.02,24.02
"107739","SD6768",242,24.2,24.2
"107740","SD6769",244.625,24.4625,24.46
"107741","SD6770",246.875,24.6875,24.69
"107742","SD6771",250.333333333333,25.0333333333333,25.03
"107743","SD6772",252.833333333333,25.2833333333333,25.28
"107744","SD6773",255,25.5,25.5
"107745","SD6774",256.5,25.65,25.65
"107746","SD6775",257.5,25.75,25.75
"107747","SD6776",258.2,25.82,25.82
"107748","SD6777",259,25.9,25.9
"107749","SD6778",259.5,25.95,25.95
"107750","SD6779",259.5,25.95,25.95
"107751","SD6780",260,26,26
"107752","SD6781",259.5,25.95,25.95
"107753","SD6782",259,25.9,25.9
"107754","SD6783",258.5,25.85,25.85
"107755","SD6784",258,25.8,25.8
"107756","SD6785",258.5,25.85,25.85
"107757","SD6786",259,25.9,25.9
"107758","SD6787",260,26,26
"107759","SD6788",262,26.2,26.2
"107760","SD6789",263,26.3,26.3
"107761","SD6790",265,26.5,26.5
"107762","SD6791",265.5,26.55,26.55
"107763","SD6792",266.5,26.65,26.65
"107764","SD6793",266.5,26.65,26.65
"107765","SD6794",265.5,26.55,26.55
"107766","SD6795",264.142857142857,26.4142857142857,26.41
"107767","SD6796",262.5,26.25,26.25
"107768","SD6797",262,26.2,26.2
"107769","SD6798",261,26.1,26.1
"107770","SD6799",261,26.1,26.1
"107771","SD6800",190,19,19
"107772","SD6801",191.5,19.15,19.15
"107773","SD6802",192.5,19.25,19.25
"107774","SD6803",193.5,19.35,19.35
"107775","SD6804",194.5,19.45,19.45
"107776","SD6805",195.5,19.55,19.55
"107777","SD6806",196.5,19.65,19.65
"107778","SD6807",197.5,19.75,19.75
"107779","SD6808",197.5,19.75,19.75
"107780","SD6809",197.5,19.75,19.75
"107781","SD6810",197,19.7,19.7
"107782","SD6811",196,19.6,19.6
"107783","SD6812",195.5,19.55,19.55
"107784","SD6813",195,19.5,19.5
"107785","SD6814",194.5,19.45,19.45
"107786","SD6815",194.5,19.45,19.45
"107787","SD6816",193.5,19.35,19.35
"107788","SD6817",193.5,19.35,19.35
"107789","SD6818",193.5,19.35,19.35
"107790","SD6819",193.5,19.35,19.35
"107791","SD6820",194,19.4,19.4
"107792","SD6821",194.5,19.45,19.45
"107793","SD6822",195,19.5,19.5
"107794","SD6823",196,19.6,19.6
"107795","SD6824",197.5,19.75,19.75
"107796","SD6825",199.5,19.95,19.95
"107797","SD6826",201,20.1,20.1
"107798","SD6827",203,20.3,20.3
"107799","SD6828",204,20.4,20.4
"107800","SD6829",205.5,20.55,20.55
"107801","SD6830",206.5,20.65,20.65
"107802","SD6831",208,20.8,20.8
"107803","SD6832",210,21,21
"107804","SD6833",211,21.1,21.1
"107805","SD6834",212.5,21.25,21.25
"107806","SD6835",214.5,21.45,21.45
"107807","SD6836",216.5,21.65,21.65
"107808","SD6837",218,21.8,21.8
"107809","SD6838",219.5,21.95,21.95
"107810","SD6839",221,22.1,22.1
"107811","SD6840",222,22.2,22.2
"107812","SD6841",223,22.3,22.3
"107813","SD6842",225,22.5,22.5
"107814","SD6843",227,22.7,22.7
"107815","SD6844",229,22.9,22.9
"107816","SD6845",230.5,23.05,23.05
"107817","SD6846",231,23.1,23.1
"107818","SD6847",231.5,23.15,23.15
"107819","SD6848",231.5,23.15,23.15
"107820","SD6849",232,23.2,23.2
"107821","SD6850",232.5,23.25,23.25
"107822","SD6851",233,23.3,23.3
"107823","SD6852",233.5,23.35,23.35
"107824","SD6853",233.5,23.35,23.35
"107825","SD6854",233.5,23.35,23.35
"107826","SD6855",233.5,23.35,23.35
"107827","SD6856",233.5,23.35,23.35
"107828","SD6857",232.5,23.25,23.25
"107829","SD6858",232.5,23.25,23.25
"107830","SD6859",232.5,23.25,23.25
"107831","SD6860",233,23.3,23.3
"107832","SD6861",234,23.4,23.4
"107833","SD6862",235,23.5,23.5
"107834","SD6863",236,23.6,23.6
"107835","SD6864",237,23.7,23.7
"107836","SD6865",238.5,23.85,23.85
"107837","SD6866",240,24,24
"107838","SD6867",241.5,24.15,24.15
"107839","SD6868",243.5,24.35,24.35
"107840","SD6869",246.5,24.65,24.65
"107841","SD6870",249.5,24.95,24.95
"107842","SD6871",252,25.2,25.2
"107843","SD6872",254.5,25.45,25.45
"107844","SD6873",256.5,25.65,25.65
"107845","SD6874",258,25.8,25.8
"107846","SD6875",259,25.9,25.9
"107847","SD6876",259,25.9,25.9
"107848","SD6877",259.5,25.95,25.95
"107849","SD6878",260,26,26
"107850","SD6879",259.5,25.95,25.95
"107851","SD6880",259.5,25.95,25.95
"107852","SD6881",259,25.9,25.9
"107853","SD6882",258,25.8,25.8
"107854","SD6883",257.5,25.75,25.75
"107855","SD6884",257.5,25.75,25.75
"107856","SD6885",257.5,25.75,25.75
"107857","SD6886",258.5,25.85,25.85
"107858","SD6887",260,26,26
"107859","SD6888",262,26.2,26.2
"107860","SD6889",264,26.4,26.4
"107861","SD6890",265,26.5,26.5
"107862","SD6891",266.5,26.65,26.65
"107863","SD6892",266.5,26.65,26.65
"107864","SD6893",266.5,26.65,26.65
"107865","SD6894",266,26.6,26.6
"107866","SD6895",263.6,26.36,26.36
"107867","SD6896",261.5,26.15,26.15
"107868","SD6897",260.5,26.05,26.05
"107869","SD6898",260.5,26.05,26.05
"107870","SD6899",259.5,25.95,25.95
"107871","SD6900",190.5,19.05,19.05
"107872","SD6901",191.5,19.15,19.15
"107873","SD6902",192.5,19.25,19.25
"107874","SD6903",193.5,19.35,19.35
"107875","SD6904",194.5,19.45,19.45
"107876","SD6905",195.5,19.55,19.55
"107877","SD6906",196.5,19.65,19.65
"107878","SD6907",196.5,19.65,19.65
"107879","SD6908",196.5,19.65,19.65
"107880","SD6909",196.5,19.65,19.65
"107881","SD6910",196.5,19.65,19.65
"107882","SD6911",195.5,19.55,19.55
"107883","SD6912",194.5,19.45,19.45
"107884","SD6913",194.5,19.45,19.45
"107885","SD6914",194,19.4,19.4
"107886","SD6915",194,19.4,19.4
"107887","SD6916",193.5,19.35,19.35
"107888","SD6917",193,19.3,19.3
"107889","SD6918",193,19.3,19.3
"107890","SD6919",193,19.3,19.3
"107891","SD6920",193.5,19.35,19.35
"107892","SD6921",193.5,19.35,19.35
"107893","SD6922",194.5,19.45,19.45
"107894","SD6923",195.5,19.55,19.55
"107895","SD6924",197,19.7,19.7
"107896","SD6925",198.5,19.85,19.85
"107897","SD6926",200.5,20.05,20.05
"107898","SD6927",202,20.2,20.2
"107899","SD6928",204,20.4,20.4
"107900","SD6929",205,20.5,20.5
"107901","SD6930",206,20.6,20.6
"107902","SD6931",207.5,20.75,20.75
"107903","SD6932",209,20.9,20.9
"107904","SD6933",210,21,21
"107905","SD6934",211.5,21.15,21.15
"107906","SD6935",213.5,21.35,21.35
"107907","SD6936",215.4,21.54,21.54
"107908","SD6937",216.6,21.66,21.66
"107909","SD6938",218.5,21.85,21.85
"107910","SD6939",220,22,22
"107911","SD6940",221,22.1,22.1
"107912","SD6941",223,22.3,22.3
"107913","SD6942",225,22.5,22.5
"107914","SD6943",227,22.7,22.7
"107915","SD6944",228.5,22.85,22.85
"107916","SD6945",230.5,23.05,23.05
"107917","SD6946",231.5,23.15,23.15
"107918","SD6947",232.5,23.25,23.25
"107919","SD6948",232.5,23.25,23.25
"107920","SD6949",232.5,23.25,23.25
"107921","SD6950",233.5,23.35,23.35
"107922","SD6951",233.5,23.35,23.35
"107923","SD6952",234,23.4,23.4
"107924","SD6953",234,23.4,23.4
"107925","SD6954",234,23.4,23.4
"107926","SD6955",234,23.4,23.4
"107927","SD6956",233.5,23.35,23.35
"107928","SD6957",233.5,23.35,23.35
"107929","SD6958",233.5,23.35,23.35
"107930","SD6959",233.5,23.35,23.35
"107931","SD6960",233.5,23.35,23.35
"107932","SD6961",234.5,23.45,23.45
"107933","SD6962",235.5,23.55,23.55
"107934","SD6963",236.5,23.65,23.65
"107935","SD6964",238,23.8,23.8
"107936","SD6965",239.5,23.95,23.95
"107937","SD6966",241.4,24.14,24.14
"107938","SD6967",243,24.3,24.3
"107939","SD6968",245,24.5,24.5
"107940","SD6969",248,24.8,24.8
"107941","SD6970",251.333333333333,25.1333333333333,25.13
"107942","SD6971",253.833333333333,25.3833333333333,25.38
"107943","SD6972",256,25.6,25.6
"107944","SD6973",258,25.8,25.8
"107945","SD6974",259.5,25.95,25.95
"107946","SD6975",260.5,26.05,26.05
"107947","SD6976",261,26.1,26.1
"107948","SD6977",261,26.1,26.1
"107949","SD6978",260.5,26.05,26.05
"107950","SD6979",259.5,25.95,25.95
"107951","SD6980",258.5,25.85,25.85
"107952","SD6981",258,25.8,25.8
"107953","SD6982",257,25.7,25.7
"107954","SD6983",256.666666666667,25.6666666666667,25.67
"107955","SD6984",257,25.7,25.7
"107956","SD6985",258,25.8,25.8
"107957","SD6986",259.4,25.94,25.94
"107958","SD6987",261,26.1,26.1
"107959","SD6988",263,26.3,26.3
"107960","SD6989",265,26.5,26.5
"107961","SD6990",266.5,26.65,26.65
"107962","SD6991",267.5,26.75,26.75
"107963","SD6992",268,26.8,26.8
"107964","SD6993",268,26.8,26.8
"107965","SD6994",266.6,26.66,26.66
"107966","SD6995",264.5,26.45,26.45
"107967","SD6996",262.4,26.24,26.24
"107968","SD6997",261,26.1,26.1
"107969","SD6998",260.5,26.05,26.05
"107970","SD6999",259.5,25.95,25.95
"107971","SD7000",190,19,19
"107972","SD7001",191.5,19.15,19.15
"107973","SD7002",192.5,19.25,19.25
"107974","SD7003",193.5,19.35,19.35
"107975","SD7004",194.5,19.45,19.45
"107976","SD7005",195.5,19.55,19.55
"107977","SD7006",195.5,19.55,19.55
"107978","SD7007",196,19.6,19.6
"107979","SD7008",196,19.6,19.6
"107980","SD7009",196,19.6,19.6
"107981","SD7010",196,19.6,19.6
"107982","SD7011",195.5,19.55,19.55
"107983","SD7012",195,19.5,19.5
"107984","SD7013",194.5,19.45,19.45
"107985","SD7014",194.5,19.45,19.45
"107986","SD7015",194.5,19.45,19.45
"107987","SD7016",193.5,19.35,19.35
"107988","SD7017",193.5,19.35,19.35
"107989","SD7018",193.5,19.35,19.35
"107990","SD7019",193,19.3,19.3
"107991","SD7020",193,19.3,19.3
"107992","SD7021",193.5,19.35,19.35
"107993","SD7022",194.5,19.45,19.45
"107994","SD7023",195,19.5,19.5
"107995","SD7024",196,19.6,19.6
"107996","SD7025",198,19.8,19.8
"107997","SD7026",199.5,19.95,19.95
"107998","SD7027",201.5,20.15,20.15
"107999","SD7028",203,20.3,20.3
"108000","SD7029",204,20.4,20.4
"108001","SD7030",205,20.5,20.5
"108002","SD7031",207,20.7,20.7
"108003","SD7032",208,20.8,20.8
"108004","SD7033",209,20.9,20.9
"108005","SD7034",211,21.1,21.1
"108006","SD7035",213,21.3,21.3
"108007","SD7036",214,21.4,21.4
"108008","SD7037",216,21.6,21.6
"108009","SD7038",218,21.8,21.8
"108010","SD7039",219,21.9,21.9
"108011","SD7040",221,22.1,22.1
"108012","SD7041",223,22.3,22.3
"108013","SD7042",225,22.5,22.5
"108014","SD7043",226,22.6,22.6
"108015","SD7044",228.666666666667,22.8666666666667,22.87
"108016","SD7045",230.5,23.05,23.05
"108017","SD7046",231.5,23.15,23.15
"108018","SD7047",232.5,23.25,23.25
"108019","SD7048",233,23.3,23.3
"108020","SD7049",233.5,23.35,23.35
"108021","SD7050",234,23.4,23.4
"108022","SD7051",234.5,23.45,23.45
"108023","SD7052",234.5,23.45,23.45
"108024","SD7053",235,23.5,23.5
"108025","SD7054",235,23.5,23.5
"108026","SD7055",235,23.5,23.5
"108027","SD7056",235,23.5,23.5
"108028","SD7057",234.5,23.45,23.45
"108029","SD7058",234.5,23.45,23.45
"108030","SD7059",234.5,23.45,23.45
"108031","SD7060",234.5,23.45,23.45
"108032","SD7061",235,23.5,23.5
"108033","SD7062",235.5,23.55,23.55
"108034","SD7063",237,23.7,23.7
"108035","SD7064",238.5,23.85,23.85
"108036","SD7065",240,24,24
"108037","SD7066",242.666666666667,24.2666666666667,24.27
"108038","SD7067",244.5,24.45,24.45
"108039","SD7068",247,24.7,24.7
"108040","SD7069",250.222222222222,25.0222222222222,25.02
"108041","SD7070",254,25.4,25.4
"108042","SD7071",256.5,25.65,25.65
"108043","SD7072",258.666666666667,25.8666666666667,25.87
"108044","SD7073",260.333333333333,26.0333333333333,26.03
"108045","SD7074",261.5,26.15,26.15
"108046","SD7075",262,26.2,26.2
"108047","SD7076",262.5,26.25,26.25
"108048","SD7077",262,26.2,26.2
"108049","SD7078",261,26.1,26.1
"108050","SD7079",259.5,25.95,25.95
"108051","SD7080",258,25.8,25.8
"108052","SD7081",257.2,25.72,25.72
"108053","SD7082",256.5,25.65,25.65
"108054","SD7083",256.5,25.65,25.65
"108055","SD7084",258,25.8,25.8
"108056","SD7085",259.4,25.94,25.94
"108057","SD7086",261,26.1,26.1
"108058","SD7087",263,26.3,26.3
"108059","SD7088",265,26.5,26.5
"108060","SD7089",267,26.7,26.7
"108061","SD7090",268.5,26.85,26.85
"108062","SD7091",269.5,26.95,26.95
"108063","SD7092",270,27,27
"108064","SD7093",269.5,26.95,26.95
"108065","SD7094",269.166666666667,26.9166666666667,26.92
"108066","SD7095",267,26.7,26.7
"108067","SD7096",264.333333333333,26.4333333333333,26.43
"108068","SD7097",262.666666666667,26.2666666666667,26.27
"108069","SD7098",261.5,26.15,26.15
"108070","SD7099",260.4,26.04,26.04
"108071","SD7100",190,19,19
"108072","SD7101",191.5,19.15,19.15
"108073","SD7102",192.5,19.25,19.25
"108074","SD7103",193.5,19.35,19.35
"108075","SD7104",194.5,19.45,19.45
"108076","SD7105",194.5,19.45,19.45
"108077","SD7106",195.5,19.55,19.55
"108078","SD7107",195.5,19.55,19.55
"108079","SD7108",195.5,19.55,19.55
"108080","SD7109",196,19.6,19.6
"108081","SD7110",196,19.6,19.6
"108082","SD7111",195.5,19.55,19.55
"108083","SD7112",195.5,19.55,19.55
"108084","SD7113",195.5,19.55,19.55
"108085","SD7114",195.5,19.55,19.55
"108086","SD7115",195,19.5,19.5
"108087","SD7116",194.5,19.45,19.45
"108088","SD7117",194.5,19.45,19.45
"108089","SD7118",193.5,19.35,19.35
"108090","SD7119",193.5,19.35,19.35
"108091","SD7120",193.5,19.35,19.35
"108092","SD7121",193.5,19.35,19.35
"108093","SD7122",194,19.4,19.4
"108094","SD7123",194.5,19.45,19.45
"108095","SD7124",196,19.6,19.6
"108096","SD7125",197.5,19.75,19.75
"108097","SD7126",199,19.9,19.9
"108098","SD7127",200.5,20.05,20.05
"108099","SD7128",202,20.2,20.2
"108100","SD7129",203.5,20.35,20.35
"108101","SD7130",205,20.5,20.5
"108102","SD7131",206,20.6,20.6
"108103","SD7132",207.5,20.75,20.75
"108104","SD7133",209,20.9,20.9
"108105","SD7134",211,21.1,21.1
"108106","SD7135",212,21.2,21.2
"108107","SD7136",213.5,21.35,21.35
"108108","SD7137",215.5,21.55,21.55
"108109","SD7138",217,21.7,21.7
"108110","SD7139",218.5,21.85,21.85
"108111","SD7140",220.5,22.05,22.05
"108112","SD7141",222.5,22.25,22.25
"108113","SD7142",224,22.4,22.4
"108114","SD7143",226,22.6,22.6
"108115","SD7144",228.666666666667,22.8666666666667,22.87
